OBJECTID,PointsToLine_shape_id,PointsToLine_shape_id2,trips_routes_route_id,trips_routes_route_short_name,trips_routes_service_id,trips_routes_trip_id,trips_routes_trip_headsign,trips_routes_direction_id,trips_routes_direction_name,trips_routes_block_id,trips_routes_shape_id,trips_routes_shape_code,trips_routes_trip_type,trips_routes_trip_sort,trips_routes_wheelchair_accessi,trips_routes_routes_agency_id,trips_routes_routes_route_long_,trips_routes_routes_route_servi,trips_routes_routes_route_type,trips_routes_routes_route_url,trips_routes_routes_route_color,trips_routes_routes_route_text_,service_id,service_name,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,PK_MD_WE,trips_routes_bikes_allowed,trips_routes_routes_route_id,trips_routes_routes_route_short,ShapeSTLength
80428,59778,59778,9902,5,99_SUN,1072565,SOUTH TRANSFER,1,South Transfer,199796,59778,5S,D,63900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,39722.5020450489
80429,59778,59778,9902,5,99_SUN,1072564,SOUTH TRANSFER,1,South Transfer,199793,59778,5S,D,67500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,39722.5020450489
80430,59778,59778,9902,5,99_SUN,1072563,SOUTH TRANSFER,1,South Transfer,199795,59778,5S,D,71100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,39722.5020450489
80431,59778,59778,9902,5,99_SUN,1072562,SOUTH TRANSFER,1,South Transfer,199796,59778,5S,D,74700,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,39722.5020450489
80432,59778,59778,9902,5,99_SUN,1072561,SOUTH TRANSFER,1,South Transfer,199793,59778,5S,H,78300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,39722.5020450489
80433,59778,59778,9902,5,99_SUN,1072577,SOUTH TRANSFER,1,South Transfer,199795,59778,5S,H,81900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,39722.5020450489
80434,59778,59778,9902,5,99_HOL,1072609,SOUTH TRANSFER,1,South Transfer,199797,59778,5S,D,24300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80435,59778,59778,9902,5,99_HOL,1072608,SOUTH TRANSFER,1,South Transfer,199798,59778,5S,D,27900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80436,59778,59778,9902,5,99_HOL,1072607,SOUTH TRANSFER,1,South Transfer,199799,59778,5S,D,31500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80437,59778,59778,9902,5,99_HOL,1072606,SOUTH TRANSFER,1,South Transfer,199797,59778,5S,D,35100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80438,59778,59778,9902,5,99_HOL,1072605,SOUTH TRANSFER,1,South Transfer,199798,59778,5S,D,38700,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80439,59778,59778,9902,5,99_HOL,1072604,SOUTH TRANSFER,1,South Transfer,199799,59778,5S,D,42300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80440,59778,59778,9902,5,99_HOL,1072603,SOUTH TRANSFER,1,South Transfer,199797,59778,5S,D,45900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80441,59778,59778,9902,5,99_HOL,1072602,SOUTH TRANSFER,1,South Transfer,199798,59778,5S,D,49500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80442,59778,59778,9902,5,99_HOL,1072601,SOUTH TRANSFER,1,South Transfer,199799,59778,5S,D,53100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80443,59778,59778,9902,5,99_HOL,1072600,SOUTH TRANSFER,1,South Transfer,199797,59778,5S,D,56700,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80444,59778,59778,9902,5,99_HOL,1072599,SOUTH TRANSFER,1,South Transfer,199798,59778,5S,D,60300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80445,59778,59778,9902,5,99_HOL,1072598,SOUTH TRANSFER,1,South Transfer,199799,59778,5S,D,63900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80446,59778,59778,9902,5,99_HOL,1072597,SOUTH TRANSFER,1,South Transfer,199797,59778,5S,D,67500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80447,59778,59778,9902,5,99_HOL,1072596,SOUTH TRANSFER,1,South Transfer,199798,59778,5S,D,71100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80448,59778,59778,9902,5,99_HOL,1072595,SOUTH TRANSFER,1,South Transfer,199800,59778,5S,D,74700,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80449,59778,59778,9902,5,99_D24,1087000,SOUTH TRANSFER,1,South Transfer,199778,59778,5S,W,19500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80450,59778,59778,9902,5,99_D24,1086999,SOUTH TRANSFER,1,South Transfer,200767,59778,5S,W,21300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80451,59778,59778,9902,5,99_D24,1087001,SOUTH TRANSFER,1,South Transfer,199801,59778,5S,W,22500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80452,59778,59778,9902,5,99_D24,1086997,SOUTH TRANSFER,1,South Transfer,199805,59778,5S,D,24300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80453,59778,59778,9902,5,99_D24,1087002,SOUTH TRANSFER,1,South Transfer,199802,59778,5S,W,26100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80454,59778,59778,9902,5,99_D24,1086996,SOUTH TRANSFER,1,South Transfer,199804,59778,5S,D,27900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80455,59778,59778,9902,5,99_D24,1087003,SOUTH TRANSFER,1,South Transfer,199801,59778,5S,W,29700,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80456,59778,59778,9902,5,99_D24,1086995,SOUTH TRANSFER,1,South Transfer,199803,59778,5S,D,31500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80457,59778,59778,9902,5,99_D24,1087004,SOUTH TRANSFER,1,South Transfer,199802,59778,5S,W,33300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80458,59778,59778,9902,5,99_D24,1086994,SOUTH TRANSFER,1,South Transfer,200767,59778,5S,D,35100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80459,59778,59778,9902,5,99_D24,1087005,SOUTH TRANSFER,1,South Transfer,199801,59778,5S,W,36900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80460,59778,59778,9902,5,99_D24,1086993,SOUTH TRANSFER,1,South Transfer,199805,59778,5S,D,38700,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80461,59778,59778,9902,5,99_D24,1087006,SOUTH TRANSFER,1,South Transfer,199802,59778,5S,W,40500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80462,59778,59778,9902,5,99_D24,1086992,SOUTH TRANSFER,1,South Transfer,199804,59778,5S,D,42300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80463,59778,59778,9902,5,99_D24,1087007,SOUTH TRANSFER,1,South Transfer,199801,59778,5S,W,44100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80464,59778,59778,9902,5,99_D24,1086991,SOUTH TRANSFER,1,South Transfer,199803,59778,5S,D,45900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80465,59778,59778,9902,5,99_D24,1087008,SOUTH TRANSFER,1,South Transfer,199802,59778,5S,W,47700,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80466,59778,59778,9902,5,99_D24,1086990,SOUTH TRANSFER,1,South Transfer,200767,59778,5S,D,49500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80467,59778,59778,9902,5,99_D24,1087009,SOUTH TRANSFER,1,South Transfer,199801,59778,5S,W,51300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80468,59778,59778,9902,5,99_D24,1086989,SOUTH TRANSFER,1,South Transfer,199805,59778,5S,D,53100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80469,59778,59778,9902,5,99_D24,1087010,SOUTH TRANSFER,1,South Transfer,199802,59778,5S,W,54900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80470,59778,59778,9902,5,99_D24,1086988,SOUTH TRANSFER,1,South Transfer,199804,59778,5S,D,56700,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80471,59778,59778,9902,5,99_D24,1087011,SOUTH TRANSFER,1,South Transfer,199801,59778,5S,W,58500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80472,59778,59778,9902,5,99_D24,1086987,SOUTH TRANSFER,1,South Transfer,199803,59778,5S,D,60300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80473,59778,59778,9902,5,99_D24,1087012,SOUTH TRANSFER,1,South Transfer,199802,59778,5S,W,62100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80474,59778,59778,9902,5,99_MWK,1072695,SOUTH TRANSFER,1,South Transfer,199806,59778,5S,D,24300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80475,59778,59778,9902,5,99_MWK,1072694,SOUTH TRANSFER,1,South Transfer,199808,59778,5S,D,27900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80476,59778,59778,9902,5,99_MWK,1072693,SOUTH TRANSFER,1,South Transfer,199809,59778,5S,D,31500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80477,59778,59778,9902,5,99_MWK,1072692,SOUTH TRANSFER,1,South Transfer,199806,59778,5S,D,35100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80478,59778,59778,9902,5,99_MWK,1072691,SOUTH TRANSFER,1,South Transfer,199808,59778,5S,D,38700,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80479,59778,59778,9902,5,99_MWK,1072690,SOUTH TRANSFER,1,South Transfer,199809,59778,5S,D,42300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80480,59778,59778,9902,5,99_MWK,1072689,SOUTH TRANSFER,1,South Transfer,199806,59778,5S,D,45900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80481,59778,59778,9902,5,99_MWK,1072688,SOUTH TRANSFER,1,South Transfer,199808,59778,5S,D,49500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80482,59778,59778,9902,5,99_MWK,1072687,SOUTH TRANSFER,1,South Transfer,199809,59778,5S,D,53100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80483,59778,59778,9902,5,99_MWK,1072686,SOUTH TRANSFER,1,South Transfer,199806,59778,5S,D,56700,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80484,59778,59778,9902,5,99_MWK,1072685,SOUTH TRANSFER,1,South Transfer,199808,59778,5S,D,60300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80485,59778,59778,9902,5,99_MWK,1072684,SOUTH TRANSFER,1,South Transfer,199809,59778,5S,D,63900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80486,59778,59778,9902,5,99_MWK,1072683,SOUTH TRANSFER,1,South Transfer,199806,59778,5S,D,67500,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80487,59778,59778,9902,5,99_MWK,1072682,SOUTH TRANSFER,1,South Transfer,199808,59778,5S,D,71100,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80488,59778,59778,9902,5,99_MWK,1072681,SOUTH TRANSFER,1,South Transfer,199809,59778,5S,D,74700,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80489,59778,59778,9902,5,99_MWK,1072680,SOUTH TRANSFER,1,South Transfer,199806,59778,5S,H,78300,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80490,59778,59778,9902,5,99_MWK,1072696,SOUTH TRANSFER,1,South Transfer,199808,59778,5S,H,81900,1,MMT,,SOUTH TP:EAST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-5,B76A5C,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,39722.5020450489
80491,59780,59780,9903,6,99_WKD,1086712,E TOWNE: VIA MINERAL POINT: VIA MADISON COLLEGE & HAYES,0,East Towne,200751,59780,6M%,W,20100,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,100,,,,88243.281601408
80492,59780,59780,9903,6,99_WKD,1086693,E TOWNE: VIA MINERAL POINT: VIA MADISON COLLEGE & HAYES,0,East Towne,200748,59780,6M%,D,23400,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,100,,,,88243.281601408
80493,59780,59780,9903,6,99_D24,1088225,E TOWNE: VIA MINERAL POINT: VIA MADISON COLLEGE & HAYES,0,East Towne,199884,59780,6M%,W,20100,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,100,,,,88243.281601408
80494,59780,59780,9903,6,99_D24,1088206,E TOWNE: VIA MINERAL POINT: VIA MADISON COLLEGE & HAYES,0,East Towne,199882,59780,6M%,D,23400,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,100,,,,88243.281601408
80495,59782,59782,9903,6,99_WKD,1086692,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200759,59782,6MH,D,27000,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80496,59782,59782,9903,6,99_WKD,1086691,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200762,59782,6MH,D,30600,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80497,59782,59782,9903,6,99_WKD,1086690,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200763,59782,6MH,D,34200,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80498,59782,59782,9903,6,99_WKD,1086689,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200760,59782,6MH,D,37800,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80499,59782,59782,9903,6,99_WKD,1086688,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200757,59782,6MH,D,41400,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80500,59782,59782,9903,6,99_WKD,1086687,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200761,59782,6MH,D,45000,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80501,59782,59782,9903,6,99_WKD,1086686,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200758,59782,6MH,D,48600,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80502,59782,59782,9903,6,99_WKD,1086685,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200756,59782,6MH,D,52200,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80503,59782,59782,9903,6,99_WKD,1086684,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200754,59782,6MH,D,55800,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80504,59782,59782,9903,6,99_WKD,1086683,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200759,59782,6MH,D,59400,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80505,59782,59782,9903,6,99_WKD,1086682,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200762,59782,6MH,D,63000,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80506,59782,59782,9903,6,99_WKD,1086681,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200763,59782,6MH,D,66600,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80507,59782,59782,9903,6,99_WKD,1086680,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200760,59782,6MH,D,70200,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80508,59782,59782,9903,6,99_WKD,1086679,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200749,59782,6MH,H,73800,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
80509,59782,59782,9903,6,99_WKD,1086678,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,200758,59782,6MH,H,77400,1,MMT,,E TOWNE:WEST TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-6,ED1C25,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,80061.2910459875
