X,Y,OBJECTID,StopID,Route,Lat,Lon,DailyBoardings,DotSize
-89.3310639850576,43.1016390493589,21150,1420,17,43.101647,-89.33107,1.11,11128.06
-89.3310639850576,43.1016390493589,21151,1420,34,43.101647,-89.33107,0.9,8975.28
-89.3544329766223,43.1070570493798,21152,1427,4,43.107065,-89.354439,4.13,41278.08
-89.3544329766223,43.1070570493798,21153,1427,29,43.107065,-89.354439,0.47,4663.11
-89.3544329766223,43.1070570493798,21154,1427,57,43.107065,-89.354439,0.33,3344.13
-89.3514619782976,43.1067820499582,21155,1435,4,43.10679,-89.351468,8.37,83671.78
-89.3514619782976,43.1067820499582,21156,1435,27,43.10679,-89.351468,8.67,86666.67
-89.3514619782976,43.1067820499582,21157,1435,56,43.10679,-89.351468,0.11,1125.96
-89.3514619782976,43.1067820499582,21158,1435,57,43.10679,-89.351468,0.33,3344.13
-89.3328179842959,43.0996720496725,21159,1437,5,43.09968,-89.332824,0.11,1122.29
-89.3328179842959,43.0996720496725,21160,1437,14,43.09968,-89.332824,0.11,1116.2
-89.3570829783267,43.0856150529583,21161,1447,3,43.085623,-89.357089,4.02,40170.85
-89.3570829783267,43.0856150529583,21162,1447,38,43.085623,-89.357089,17.03,170342.25
-89.3326859847291,43.0997780492804,21163,1462,5,43.099786,-89.332692,7.52,75193.58
-89.3326859847291,43.0997780492804,21164,1462,14,43.099786,-89.332692,8.37,83715.02
-89.3326859847291,43.0997780492804,21165,1462,15,43.099786,-89.332692,9.47,94657.41
-89.3577749779854,43.0888660529245,21166,1472,3,43.088874,-89.357781,5.02,50213.57
-89.3577749779854,43.0888660529245,21167,1472,4,43.088874,-89.357781,9.26,92596.77
-89.3577749779854,43.0888660529245,21168,1472,10,43.088874,-89.357781,5,50009.73
-89.3431169809531,43.1000070500741,21169,1474,5,43.100015,-89.343123,3.82,38157.94
-89.3431169809531,43.1000070500741,21170,1474,14,43.100015,-89.343123,4.24,42415.61
-89.3431169809531,43.1000070500741,21171,1474,15,43.100015,-89.343123,5.23,52339.98
-89.3268159870632,43.0931900502545,21172,1478,3,43.093198,-89.326822,13.06,130555.27
-89.3268159870632,43.0931900502545,21173,1478,16,43.093198,-89.326822,1.35,13494.63
-89.3268159870632,43.0931900502545,21174,1478,31,43.093198,-89.326822,1.93,19343.05
-89.3735669743867,43.0769420559745,21175,1480,3,43.07695,-89.373573,16.07,160683.41
-89.3735669743867,43.0769420559745,21176,1480,4,43.07695,-89.373573,7.36,73631.16
-89.3735669743867,43.0769420559745,21177,1480,10,43.07695,-89.373573,6.11,61123
-89.3735669743867,43.0769420559745,21178,1480,38,43.07695,-89.373573,9.02,90181.19
-89.341625980694,43.1043180493902,21179,1481,6,43.104326,-89.341632,26.65,266533.1
-89.3413719817656,43.0999730504826,21180,1482,5,43.099981,-89.341378,5.61,56114.61
-89.3413719817656,43.0999730504826,21181,1482,14,43.099981,-89.341378,7.26,72553.02
-89.3413719817656,43.0999730504826,21182,1482,15,43.099981,-89.341378,13.7,136974.84
-89.3434419825139,43.0908250516618,21183,1484,38,43.090833,-89.343448,8.46,84614.45
-89.3810079728874,43.0727820562917,21184,1486,3,43.07279,-89.381014,23.66,236561.69
-89.3810079728874,43.0727820562917,21185,1486,4,43.07279,-89.381014,13.28,132759.22
-89.3810079728874,43.0727820562917,21186,1486,38,43.07279,-89.381014,6.35,63460.84
-89.3810079728874,43.0727820562917,21187,1486,56,43.07279,-89.381014,21.73,217310.18
-89.3810079728874,43.0727820562917,21188,1486,57,43.07279,-89.381014,10.7,107012.21
-89.3540229787481,43.096432051697,21189,1488,6,43.09644,-89.354029,26.43,264293.32
-89.3540229787481,43.096432051697,21190,1488,14,43.09644,-89.354029,16.63,166313.85
-89.3540229787481,43.096432051697,21191,1488,15,43.09644,-89.354029,17.04,170383.34
-89.3540229787481,43.096432051697,21192,1488,56,43.09644,-89.354029,4.62,46164.34
-89.3540229787481,43.096432051697,21193,1488,57,43.09644,-89.354029,3.9,39014.87
-89.3837889711144,43.0761040559124,21194,1495,2,43.076112,-89.383795,23.7,236983.12
-89.3837889711144,43.0761040559124,21195,1495,5,43.076112,-89.383795,14.37,143653.4
-89.3548679784498,43.0923330522091,21196,1499,4,43.092341,-89.354874,6.02,60243.68
-89.3548679784498,43.0923330522091,21197,1499,10,43.092341,-89.354874,0.22,2222.65
-89.3616949745437,43.1142720488673,21198,1504,2,43.11428,-89.361701,21.03,210280.8
-89.3616949745437,43.1142720488673,21199,1504,28,43.11428,-89.361701,10.45,104491.62
-89.3653399770467,43.0812240542169,21200,1505,3,43.081232,-89.365346,7.81,78109.99
-89.3653399770467,43.0812240542169,21201,1505,4,43.081232,-89.365346,7.47,74746.79
-89.3653399770467,43.0812240542169,21202,1505,10,43.081232,-89.365346,0.56,5556.64
-89.3653399770467,43.0812240542169,21203,1505,38,43.081232,-89.365346,0.89,8906.78
-89.3728729742782,43.0771860555876,21204,1509,3,43.077194,-89.372879,7.14,71414.85
-89.3728729742782,43.0771860555876,21205,1509,4,43.077194,-89.372879,5.35,53549.94
-89.3728729742782,43.0771860555876,21206,1509,10,43.077194,-89.372879,0.67,6667.96
-89.3728729742782,43.0771860555876,21207,1509,38,43.077194,-89.372879,6.12,61234.14
-89.3624329761566,43.0897810526546,21208,1513,6,43.089789,-89.362439,9.63,96310.28
-89.3624329761566,43.0897810526546,21209,1513,14,43.089789,-89.362439,1.23,12278.2
-89.3624329761566,43.0897810526546,21210,1513,15,43.089789,-89.362439,0.22,2227.23
-89.3624329761566,43.0897810526546,21211,1513,27,43.089789,-89.362439,0.11,1111.11
-89.3624329761566,43.0897810526546,21212,1513,37,43.089789,-89.362439,0.22,2228.1
-89.3624329761566,43.0897810526546,21213,1513,56,43.089789,-89.362439,0.11,1125.96
-89.3502679781036,43.102930050124,21214,1518,5,43.102938,-89.350274,5.95,59481.49
-89.3502679781036,43.102930050124,21215,1518,10,43.102938,-89.350274,0.67,6667.96
-89.3502679781036,43.102930050124,21216,1518,56,43.102938,-89.350274,0.23,2251.92
-89.3502679781036,43.102930050124,21217,1518,57,43.102938,-89.350274,0.22,2229.42
-89.3727839735057,43.0871320538146,21218,1521,81,43.08714,-89.37279,0.78,7795.7
-89.3610199775788,43.0857050538367,21219,1526,3,43.085713,-89.361026,4.91,49097.71
-89.3610199775788,43.0857050538367,21220,1526,4,43.085713,-89.361026,8.48,84787.4
-89.3610199775788,43.0857050538367,21221,1526,10,43.085713,-89.361026,4.33,43341.77
-89.362006977174,43.0837080541236,21222,1530,3,43.083716,-89.362013,31.13,311324.11
-89.362006977174,43.0837080541236,21223,1530,4,43.083716,-89.362013,28.67,286715.29
-89.362006977174,43.0837080541236,21224,1530,10,43.083716,-89.362013,11.56,115578.04
-89.362006977174,43.0837080541236,21225,1530,38,43.083716,-89.362013,31.73,317304.19
-89.3653459745612,43.1011090513654,21226,1533,2,43.101117,-89.365352,2.78,27814.92
-89.3687149760555,43.0789540552764,21227,1536,3,43.078962,-89.368721,15.18,151756.55
-89.3687149760555,43.0789540552764,21228,1536,4,43.078962,-89.368721,13.61,136106.09
-89.3687149760555,43.0789540552764,21229,1536,10,43.078962,-89.368721,5.33,53343.71
-89.3687149760555,43.0789540552764,21230,1536,38,43.078962,-89.368721,31.06,310624.11
-89.3527029786244,43.0952840515308,21231,1538,4,43.095292,-89.352709,9.04,90365.52
-89.3527029786244,43.0952840515308,21232,1538,10,43.095292,-89.352709,3.78,37785.13
-89.3521489793735,43.0884640523919,21233,1542,3,43.088472,-89.352155,1,10042.71
-89.3521489793735,43.0884640523919,21234,1542,38,43.088472,-89.352155,6.12,61234.14
-89.3318109839426,43.1000500493391,21235,1555,17,43.100058,-89.331817,3.56,35609.8
-89.3318109839426,43.1000500493391,21236,1555,34,43.100058,-89.331817,2.47,24682.03
-89.3877959706667,43.074770056429,21237,1558,2,43.074778,-89.387802,9.23,92345.54
-89.3877959706667,43.074770056429,21238,1558,3,43.074778,-89.387802,9.26,92616.13
-89.3877959706667,43.074770056429,21239,1558,4,43.074778,-89.387802,6.58,65821.8
-89.3877959706667,43.074770056429,21240,1558,6,43.074778,-89.387802,8.4,83991.52
-89.3877959706667,43.074770056429,21241,1558,12,43.074778,-89.387802,0.33,3338.02
-89.3877959706667,43.074770056429,21242,1558,14,43.074778,-89.387802,4.35,43531.81
-89.3877959706667,43.074770056429,21243,1558,15,43.074778,-89.387802,4.9,48999.13
-89.3877959706667,43.074770056429,21244,1558,37,43.074778,-89.387802,0.56,5570.24
-89.3877959706667,43.074770056429,21245,1558,47,43.074778,-89.387802,0.67,6666.67
-89.3877959706667,43.074770056429,21246,1558,56,43.074778,-89.387802,0.45,4503.84
-89.3877959706667,43.074770056429,21247,1558,57,43.074778,-89.387802,0.56,5573.55
-89.3877959706667,43.074770056429,21248,1558,58,43.074778,-89.387802,2.22,22228.92
-89.3877959706667,43.074770056429,21249,1558,70,43.074778,-89.387802,2.35,23508.19
-89.3877959706667,43.074770056429,21250,1558,71,43.074778,-89.387802,0.67,6693.06
-89.3877959706667,43.074770056429,21251,1558,72,43.074778,-89.387802,2.8,27983.19
-89.363511977132,43.0824420540557,21252,1559,3,43.08245,-89.363518,4.13,41286.71
-89.363511977132,43.0824420540557,21253,1559,4,43.08245,-89.363518,3.46,34584.33
-89.363511977132,43.0824420540557,21254,1559,10,43.08245,-89.363518,0.33,3333.98
-89.363511977132,43.0824420540557,21255,1559,38,43.08245,-89.363518,1.78,17813.57
-89.3637289739962,43.1118050497271,21256,1561,2,43.111813,-89.363735,2.34,23364.53
-89.3637289739962,43.1118050497271,21257,1561,22,43.111813,-89.363735,14.23,142322.08
-89.3637289739962,43.1118050497271,21258,1561,28,43.111813,-89.363735,1,10004.52
-89.3730059737131,43.0823720546115,21259,1565,6,43.08238,-89.373012,16.57,165743.27
-89.3730059737131,43.0823720546115,21260,1565,14,43.08238,-89.373012,2.12,21207.81
-89.3730059737131,43.0823720546115,21261,1565,15,43.08238,-89.373012,1,10022.55
-89.3730059737131,43.0823720546115,21262,1565,27,43.08238,-89.373012,0.67,6666.67
-89.3489219797836,43.0904410517273,21263,1566,38,43.090449,-89.348928,2.78,27833.7
-89.3533639790678,43.0942200518483,21264,1575,4,43.094228,-89.35337,2.45,24543.72
-89.3533639790678,43.0942200518483,21265,1575,10,43.094228,-89.35337,0.22,2222.65
-89.3700419738543,43.0944000525444,21266,1577,2,43.094408,-89.370048,0.11,1112.6
-89.3788019722182,43.078321055934,21267,1579,6,43.078329,-89.378808,54.87,548744.61
-89.3788019722182,43.078321055934,21268,1579,14,43.078329,-89.378808,4.35,43531.81
-89.3788019722182,43.078321055934,21269,1579,15,43.078329,-89.378808,2.9,28954.03
-89.3788019722182,43.078321055934,21270,1579,27,43.078329,-89.378808,1,10000
-89.3788019722182,43.078321055934,21271,1579,37,43.078329,-89.378808,1.11,11140.48
-89.3788019722182,43.078321055934,21272,1579,56,43.078329,-89.378808,1.01,10133.64
-89.3788019722182,43.078321055934,21273,1579,57,43.078329,-89.378808,0.22,2229.42
-89.3543339774859,43.106724050083,21274,1585,4,43.106732,-89.35434,5.8,58012.43
-89.3543339774859,43.106724050083,21275,1585,27,43.106732,-89.35434,0.11,1111.11
-89.3543339774859,43.106724050083,21276,1585,56,43.106732,-89.35434,1.58,15763.43
-89.3543339774859,43.106724050083,21277,1585,57,43.106732,-89.35434,0.22,2229.42
-89.3495359787564,43.1013880506601,21278,1598,5,43.101396,-89.349542,1.01,10100.63
-89.3495359787564,43.1013880506601,21279,1598,10,43.101396,-89.349542,4.22,42230.44
-89.3495359787564,43.1013880506601,21280,1598,57,43.101396,-89.349542,0.11,1114.71
-89.345531979427,43.1067540491367,21281,1605,4,43.106762,-89.345538,9.93,99290.51
-89.3689099754314,43.0786980546624,21282,1615,3,43.078706,-89.368916,2.9,29012.28
-89.3689099754314,43.0786980546624,21283,1615,4,43.078706,-89.368916,0.56,5578.12
-89.3689099754314,43.0786980546624,21284,1615,10,43.078706,-89.368916,0.33,3333.98
-89.3689099754314,43.0786980546624,21285,1615,38,43.078706,-89.368916,1.67,16700.22
-89.3824009720718,43.0760270565085,21286,1618,6,43.076035,-89.382407,34.16,341565.52
-89.3824009720718,43.0760270565085,21287,1618,14,43.076035,-89.382407,17.41,174127.25
-89.3824009720718,43.0760270565085,21288,1618,15,43.076035,-89.382407,21.6,216041.61
-89.3824009720718,43.0760270565085,21289,1618,25,43.076035,-89.382407,1.11,11111.11
-89.3824009720718,43.0760270565085,21290,1618,27,43.076035,-89.382407,0.33,3333.33
-89.3824009720718,43.0760270565085,21291,1618,29,43.076035,-89.382407,0.47,4663.11
-89.3824009720718,43.0760270565085,21292,1618,37,43.076035,-89.382407,2.79,27851.19
-89.3617899756704,43.0937760523695,21293,1624,27,43.093784,-89.361796,1.67,16666.67
-89.3617899756704,43.0937760523695,21294,1624,29,43.093784,-89.361796,0.35,3497.33
-89.3357169838969,43.0917130513482,21295,1628,3,43.091721,-89.335723,3.79,37939.14
-89.3357169838969,43.0917130513482,21296,1628,37,43.091721,-89.335723,0.22,2228.1
-89.3357169838969,43.0917130513482,21297,1628,38,43.091721,-89.335723,4.34,43420.57
-89.3503989784763,43.1034320495792,21298,1635,27,43.10344,-89.350405,0.11,1111.11
-89.3733459735937,43.0877720542004,21299,1636,2,43.08778,-89.373352,32.71,327103.46
-89.3733459735937,43.0877720542004,21300,1636,5,43.08778,-89.373352,16.72,167221.54
-89.3733459735937,43.0877720542004,21301,1636,10,43.08778,-89.373352,44.23,442308.28
-89.3733459735937,43.0877720542004,21302,1636,27,43.08778,-89.373352,0.22,2222.22
-89.3733459735937,43.0877720542004,21303,1636,28,43.08778,-89.373352,52.25,522458.11
-89.3507779801908,43.0926050520346,21304,1643,3,43.092613,-89.350784,3.12,31244
-89.3507779801908,43.0926050520346,21305,1643,38,43.092613,-89.350784,0.56,5566.74
-89.3590019775837,43.0873340531398,21306,1645,3,43.087342,-89.359008,2.12,21201.28
-89.3590019775837,43.0873340531398,21307,1645,4,43.087342,-89.359008,3.01,30121.84
-89.3590019775837,43.0873340531398,21308,1645,10,43.087342,-89.359008,0.44,4445.31
-89.3702139752003,43.0847450538773,21309,1650,6,43.084753,-89.37022,33.37,333726.31
-89.3702139752003,43.0847450538773,21310,1650,14,43.084753,-89.37022,10.05,100458.03
-89.3702139752003,43.0847450538773,21311,1650,15,43.084753,-89.37022,17.48,174837.8
-89.3702139752003,43.0847450538773,21312,1650,27,43.084753,-89.37022,3.56,35555.56
-89.3702139752003,43.0847450538773,21313,1650,37,43.084753,-89.37022,0.89,8912.38
-89.3702139752003,43.0847450538773,21314,1650,56,43.084753,-89.37022,1.01,10133.64
-89.3702139752003,43.0847450538773,21315,1650,57,43.084753,-89.37022,0.45,4458.84
-89.3514889787782,43.0966090516,21316,1659,4,43.096617,-89.351495,1.67,16734.36
-89.3514889787782,43.0966090516,21317,1659,10,43.096617,-89.351495,0.11,1111.33
-89.3737209738228,43.0822320547061,21318,1660,6,43.08224,-89.373727,28.11,281091.63
-89.3737209738228,43.0822320547061,21319,1660,14,43.08224,-89.373727,8.37,83715.02
-89.3737209738228,43.0822320547061,21320,1660,15,43.08224,-89.373727,12.92,129179.52
-89.3737209738228,43.0822320547061,21321,1660,27,43.08224,-89.373727,2.44,24444.44
-89.3737209738228,43.0822320547061,21322,1660,37,43.08224,-89.373727,1.45,14482.62
-89.3737209738228,43.0822320547061,21323,1660,56,43.08224,-89.373727,1.35,13511.51
-89.3737209738228,43.0822320547061,21324,1660,57,43.08224,-89.373727,1,10032.39
-89.3805279713172,43.082729055115,21325,1664,2,43.082737,-89.380534,18.91,189141.46
-89.3805279713172,43.082729055115,21326,1664,5,43.082737,-89.380534,3.48,34791.06
-89.3805279713172,43.082729055115,21327,1664,10,43.082737,-89.380534,20.12,201150.25
-89.3805279713172,43.082729055115,21328,1664,27,43.082737,-89.380534,0.33,3333.33
-89.3805279713172,43.082729055115,21329,1664,28,43.082737,-89.380534,22.79,227880.66
-89.3805279713172,43.082729055115,21330,1664,81,43.082737,-89.380534,0.22,2227.34
-89.3568369770978,43.0983140514948,21331,1675,5,43.098322,-89.356843,18.29,182933.63
-89.3568369770978,43.0983140514948,21332,1675,27,43.098322,-89.356843,15.11,151111.11
-89.3469459804563,43.0937940514288,21333,1682,3,43.093802,-89.346952,12.27,122744.27
-89.3469459804563,43.0937940514288,21334,1682,37,43.093802,-89.346952,0.56,5570.24
-89.3469459804563,43.0937940514288,21335,1682,38,43.093802,-89.346952,4.23,42307.23
-89.36180097718,43.0837250537963,21336,1689,3,43.083733,-89.361807,14.06,140597.98
-89.36180097718,43.0837250537963,21337,1689,4,43.083733,-89.361807,12.27,122718.61
-89.36180097718,43.0837250537963,21338,1689,10,43.083733,-89.361807,1.78,17781.24
-89.36180097718,43.0837250537963,21339,1689,38,43.083733,-89.361807,3.79,37853.83
-89.3384619837706,43.0915430510771,21340,1690,38,43.091551,-89.338468,4.34,43420.57
-89.364113974492,43.1006080509653,21341,1692,2,43.100616,-89.36412,5.01,50066.86
-89.364113974492,43.1006080509653,21342,1692,28,43.100616,-89.36412,10.23,102268.4
-89.353369979146,43.0871670525085,21343,1695,3,43.087175,-89.353376,1,10042.71
-89.3539189781225,43.1006320507708,21344,1704,5,43.10064,-89.353925,6.85,68459.83
-89.3539189781225,43.1006320507708,21345,1704,10,43.10064,-89.353925,18.78,187814.32
-89.3539189781225,43.1006320507708,21346,1704,27,43.10064,-89.353925,8.11,81111.11
-89.3635269758997,43.0937810524314,21347,1707,2,43.093789,-89.363533,5.9,58967.63
-89.3635269758997,43.0937810524314,21348,1707,28,43.093789,-89.363533,2.78,27790.32
-89.3419109821641,43.0939250510286,21349,1710,3,43.093933,-89.341917,35.82,358190.1
-89.3419109821641,43.0939250510286,21350,1710,37,43.093933,-89.341917,2.12,21166.91
-89.3419109821641,43.0939250510286,21351,1710,38,43.093933,-89.341917,10.13,101314.67
-89.3528699793167,43.0925730518491,21352,1712,3,43.092581,-89.352876,7.25,72530.71
-89.3528699793167,43.0925730518491,21353,1712,37,43.092581,-89.352876,1.34,13368.57
-89.3638289746552,43.109365050071,21354,1715,2,43.109373,-89.363835,1,10013.37
-89.3638999742704,43.103552050803,21355,1717,2,43.10356,-89.363906,3.67,36715.69
-89.3638999742704,43.103552050803,21356,1717,28,43.10356,-89.363906,1.22,12227.74
-89.3723659745083,43.0773170554593,21357,1720,3,43.077325,-89.372372,8.15,81457.56
-89.3723659745083,43.0773170554593,21358,1720,4,43.077325,-89.372372,6.69,66937.42
-89.3723659745083,43.0773170554593,21359,1720,10,43.077325,-89.372372,3.11,31117.17
-89.3723659745083,43.0773170554593,21360,1720,38,43.077325,-89.372372,14.58,145848.59
-89.3370729840076,43.0919980513273,21361,1725,38,43.092006,-89.337079,0.11,1113.35
-89.366576975779,43.0872680535158,21362,1730,6,43.087276,-89.366583,24.86,248614.9
-89.366576975779,43.0872680535158,21363,1730,14,43.087276,-89.366583,11.05,110503.83
-89.366576975779,43.0872680535158,21364,1730,15,43.087276,-89.366583,11.25,112475.27
-89.366576975779,43.0872680535158,21365,1730,27,43.087276,-89.366583,3,30000
-89.366576975779,43.0872680535158,21366,1730,29,43.087276,-89.366583,3.15,31476.01
-89.366576975779,43.0872680535158,21367,1730,37,43.087276,-89.366583,4.12,41219.76
-89.366576975779,43.0872680535158,21368,1730,56,43.087276,-89.366583,0.9,9007.68
-89.366576975779,43.0872680535158,21369,1730,57,43.087276,-89.366583,0.67,6688.26
